rate_date,from_currency_code,to_currency_code,exchange_rate,rate_source
2026-04-07,EUR,RON,4.7282,ECB_REFERENCE
2026-04-07,EUR,EUR,1.0,ECB_REFERENCE
2026-04-08,EUR,PLN,3.9848,ECB_REFERENCE
2026-04-08,EUR,RON,4.7096,ECB_REFERENCE
2026-04-08,EUR,EUR,1.0,ECB_REFERENCE
2026-04-09,EUR,PLN,3.9683,ECB_REFERENCE
2026-04-09,EUR,RON,4.711,ECB_REFERENCE
2026-04-09,EUR,EUR,1.0,ECB_REFERENCE
2026-04-10,EUR,PLN,3.9728,ECB_REFERENCE
2026-04-10,EUR,RON,4.6979,ECB_REFERENCE
2026-04-10,EUR,EUR,1.0,ECB_REFERENCE
2026-04-11,EUR,PLN,3.9732,ECB_REFERENCE
2026-04-11,EUR,RON,4.7073,ECB_REFERENCE
2026-04-11,EUR,EUR,1.0,ECB_REFERENCE
2026-04-12,EUR,PLN,3.9818,ECB_REFERENCE
2026-04-12,EUR,RON,4.7329,ECB_REFERENCE
2026-04-12,EUR,EUR,1.0,ECB_REFERENCE
2026-04-13,EUR,PLN,3.9996,ECB_REFERENCE
2026-04-13,EUR,RON,4.7163,ECB_REFERENCE
2026-04-13,EUR,EUR,1.0,ECB_REFERENCE
2026-04-14,EUR,PLN,4.0232,ECB_REFERENCE
2026-04-14,EUR,RON,4.7075,ECB_REFERENCE
2026-04-14,EUR,EUR,1.0,ECB_REFERENCE
2026-04-15,EUR,PLN,4.0379,ECB_REFERENCE
2026-04-15,EUR,RON,4.7087,ECB_REFERENCE
2026-04-15,EUR,EUR,1.0,ECB_REFERENCE
2026-04-16,EUR,PLN,4.0321,ECB_REFERENCE
2026-04-16,EUR,RON,4.6789,ECB_REFERENCE
2026-04-16,EUR,EUR,1.0,ECB_REFERENCE
2026-04-17,EUR,PLN,4.0296,ECB_REFERENCE
2026-04-17,EUR,RON,4.6533,ECB_REFERENCE
2026-04-17,EUR,EUR,1.0,ECB_REFERENCE
2026-04-18,EUR,PLN,4.0433,ECB_REFERENCE
2026-04-18,EUR,RON,4.678,ECB_REFERENCE
2026-04-18,EUR,EUR,1.0,ECB_REFERENCE
2026-04-19,EUR,PLN,4.032,ECB_REFERENCE
2026-04-19,EUR,RON,4.683,ECB_REFERENCE
2026-04-19,EUR,EUR,1.0,ECB_REFERENCE
2026-04-20,EUR,PLN,4.0218,ECB_REFERENCE
2026-04-20,EUR,RON,4.6727,ECB_REFERENCE
2026-04-20,EUR,EUR,1.0,ECB_REFERENCE
2026-04-21,EUR,PLN,4.0327,ECB_REFERENCE
2026-04-21,EUR,RON,4.6721,ECB_REFERENCE
2026-04-21,EUR,EUR,1.0,ECB_REFERENCE
2026-04-22,EUR,PLN,4.0572,ECB_REFERENCE
2026-04-22,EUR,RON,4.6642,ECB_REFERENCE
2026-04-22,EUR,EUR,1.0,ECB_REFERENCE
2026-04-23,EUR,PLN,4.0714,ECB_REFERENCE
2026-04-23,EUR,RON,4.6658,ECB_REFERENCE
2026-04-23,EUR,EUR,1.0,ECB_REFERENCE
2026-04-24,EUR,PLN,4.0827,ECB_REFERENCE
2026-04-24,EUR,RON,4.6585,ECB_REFERENCE
2026-04-24,EUR,EUR,1.0,ECB_REFERENCE
2026-04-25,EUR,PLN,4.082,ECB_REFERENCE
2026-04-25,EUR,RON,4.6566,ECB_REFERENCE
2026-04-25,EUR,EUR,1.0,ECB_REFERENCE
2026-04-26,EUR,PLN,4.0701,ECB_REFERENCE
2026-04-26,EUR,RON,4.6674,ECB_REFERENCE
2026-04-26,EUR,EUR,1.0,ECB_REFERENCE
2026-04-27,EUR,PLN,4.0794,ECB_REFERENCE
2026-04-27,EUR,RON,4.6771,ECB_REFERENCE
2026-04-27,EUR,EUR,1.0,ECB_REFERENCE
2026-04-28,EUR,PLN,4.1013,ECB_REFERENCE
2026-04-28,EUR,RON,4.7008,ECB_REFERENCE
2026-04-28,EUR,EUR,1.0,ECB_REFERENCE
2026-04-29,EUR,PLN,4.0959,ECB_REFERENCE
2026-04-29,EUR,RON,4.7069,ECB_REFERENCE
2026-04-29,EUR,EUR,1.0,ECB_REFERENCE
2026-04-30,EUR,PLN,4.087,ECB_REFERENCE
2026-04-30,EUR,RON,4.7073,ECB_REFERENCE
2026-04-30,EUR,EUR,1.0,ECB_REFERENCE
2026-05-01,EUR,PLN,4.0784,ECB_REFERENCE
2026-05-01,EUR,RON,4.734,ECB_REFERENCE
2026-05-01,EUR,EUR,1.0,ECB_REFERENCE
2026-05-02,EUR,PLN,4.0836,ECB_REFERENCE
2026-05-02,EUR,RON,4.7304,ECB_REFERENCE
2026-05-02,EUR,EUR,1.0,ECB_REFERENCE
2026-05-03,EUR,PLN,4.1007,ECB_REFERENCE
2026-05-03,EUR,RON,4.6944,ECB_REFERENCE
2026-05-03,EUR,EUR,1.0,ECB_REFERENCE
2026-05-04,EUR,PLN,4.0717,ECB_REFERENCE
2026-05-04,EUR,RON,4.7075,ECB_REFERENCE
2026-05-04,EUR,EUR,1.0,ECB_REFERENCE
2026-05-05,EUR,PLN,4.0726,ECB_REFERENCE
2026-05-05,EUR,RON,4.7116,ECB_REFERENCE
2026-05-05,EUR,EUR,1.0,ECB_REFERENCE
2026-05-06,EUR,PLN,4.0537,ECB_REFERENCE
2026-05-06,EUR,RON,4.7113,ECB_REFERENCE
2026-05-06,EUR,EUR,1.0,ECB_REFERENCE
2026-05-07,EUR,PLN,4.0821,ECB_REFERENCE
2026-05-07,EUR,RON,4.7249,ECB_REFERENCE
2026-05-07,EUR,EUR,1.0,ECB_REFERENCE
2026-05-08,EUR,PLN,4.0845,ECB_REFERENCE
2026-05-08,EUR,RON,4.7176,ECB_REFERENCE
2026-05-08,EUR,EUR,1.0,ECB_REFERENCE
2026-05-09,EUR,PLN,4.0789,ECB_REFERENCE
2026-05-09,EUR,RON,4.6824,ECB_REFERENCE
2026-05-09,EUR,EUR,1.0,ECB_REFERENCE
2026-05-10,EUR,PLN,4.0826,ECB_REFERENCE
2026-05-10,EUR,RON,4.6963,ECB_REFERENCE
2026-05-10,EUR,EUR,1.0,ECB_REFERENCE
2026-05-11,EUR,PLN,4.0601,ECB_REFERENCE
2026-05-11,EUR,RON,4.6854,ECB_REFERENCE
2026-05-11,EUR,EUR,1.0,ECB_REFERENCE
2026-05-12,EUR,PLN,4.0436,ECB_REFERENCE
2026-05-12,EUR,RON,4.6696,ECB_REFERENCE
2026-05-12,EUR,EUR,1.0,ECB_REFERENCE
2026-05-13,EUR,PLN,4.0444,ECB_REFERENCE
2026-05-13,EUR,RON,4.6355,ECB_REFERENCE
2026-05-13,EUR,EUR,1.0,ECB_REFERENCE
2026-05-14,EUR,PLN,4.0531,ECB_REFERENCE
2026-05-14,EUR,RON,4.6478,ECB_REFERENCE
2026-05-14,EUR,EUR,1.0,ECB_REFERENCE
2026-05-15,EUR,PLN,4.0495,ECB_REFERENCE
2026-05-15,EUR,RON,4.6074,ECB_REFERENCE
2026-05-15,EUR,EUR,1.0,ECB_REFERENCE
2026-05-16,EUR,PLN,4.0354,ECB_REFERENCE
2026-05-16,EUR,RON,4.6273,ECB_REFERENCE
2026-05-16,EUR,EUR,1.0,ECB_REFERENCE
2026-05-17,EUR,PLN,3.9962,ECB_REFERENCE
2026-05-17,EUR,RON,4.6217,ECB_REFERENCE
2026-05-17,EUR,EUR,1.0,ECB_REFERENCE
2026-05-18,EUR,PLN,3.9797,ECB_REFERENCE
2026-05-18,EUR,RON,4.6347,ECB_REFERENCE
2026-05-18,EUR,EUR,1.0,ECB_REFERENCE
2026-05-19,EUR,PLN,3.9702,ECB_REFERENCE
2026-05-19,EUR,RON,4.6412,ECB_REFERENCE
2026-05-19,EUR,EUR,1.0,ECB_REFERENCE
2026-05-20,EUR,PLN,3.9781,ECB_REFERENCE
2026-05-20,EUR,RON,4.6711,ECB_REFERENCE
2026-05-20,EUR,EUR,1.0,ECB_REFERENCE
2026-05-21,EUR,PLN,3.9753,ECB_REFERENCE
2026-05-21,EUR,RON,4.6772,ECB_REFERENCE
2026-05-21,EUR,EUR,1.0,ECB_REFERENCE
2026-05-22,EUR,PLN,3.9546,ECB_REFERENCE
2026-05-22,EUR,RON,4.6967,ECB_REFERENCE
2026-05-22,EUR,EUR,1.0,ECB_REFERENCE
2026-05-23,EUR,PLN,3.9441,ECB_REFERENCE
2026-05-23,EUR,RON,4.6875,ECB_REFERENCE
2026-05-23,EUR,EUR,1.0,ECB_REFERENCE
2026-05-24,EUR,PLN,3.9438,ECB_REFERENCE
2026-05-24,EUR,RON,4.6618,ECB_REFERENCE
2026-05-24,EUR,EUR,1.0,ECB_REFERENCE
2026-05-25,EUR,PLN,3.9469,ECB_REFERENCE
2026-05-25,EUR,RON,4.6776,ECB_REFERENCE
2026-05-25,EUR,EUR,1.0,ECB_REFERENCE
2026-05-26,EUR,PLN,3.951,ECB_REFERENCE
2026-05-26,EUR,RON,4.6516,ECB_REFERENCE
2026-05-26,EUR,EUR,1.0,ECB_REFERENCE
2026-05-27,EUR,PLN,3.9493,ECB_REFERENCE
2026-05-27,EUR,RON,4.6637,ECB_REFERENCE
2026-05-27,EUR,EUR,1.0,ECB_REFERENCE
2026-05-28,EUR,PLN,3.9233,ECB_REFERENCE
2026-05-28,EUR,RON,4.6461,ECB_REFERENCE
2026-05-28,EUR,EUR,1.0,ECB_REFERENCE
2026-05-29,EUR,PLN,3.9354,ECB_REFERENCE
2026-05-29,EUR,RON,4.6505,ECB_REFERENCE
2026-05-29,EUR,EUR,1.0,ECB_REFERENCE
2026-05-30,EUR,PLN,3.941,ECB_REFERENCE
2026-05-30,EUR,RON,4.6808,ECB_REFERENCE
2026-05-30,EUR,EUR,1.0,ECB_REFERENCE
2026-05-31,EUR,PLN,3.9475,ECB_REFERENCE
2026-05-31,EUR,RON,4.6916,ECB_REFERENCE
2026-05-31,EUR,EUR,1.0,ECB_REFERENCE
2026-06-01,EUR,PLN,3.9849,ECB_REFERENCE
2026-06-01,EUR,RON,4.6881,ECB_REFERENCE
2026-06-01,EUR,EUR,1.0,ECB_REFERENCE
2026-06-02,EUR,PLN,3.9738,ECB_REFERENCE
2026-06-02,EUR,RON,4.6951,ECB_REFERENCE
2026-06-02,EUR,EUR,1.0,ECB_REFERENCE
2026-06-03,EUR,PLN,3.9799,ECB_REFERENCE
2026-06-03,EUR,RON,4.6864,ECB_REFERENCE
2026-06-03,EUR,EUR,1.0,ECB_REFERENCE
2026-06-04,EUR,PLN,3.9655,ECB_REFERENCE
2026-06-04,EUR,RON,4.7243,ECB_REFERENCE
2026-06-04,EUR,EUR,1.0,ECB_REFERENCE
2026-06-05,EUR,PLN,3.9701,ECB_REFERENCE
2026-06-05,EUR,RON,4.7122,ECB_REFERENCE
2026-06-05,EUR,EUR,1.0,ECB_REFERENCE
2026-06-06,EUR,PLN,3.9828,ECB_REFERENCE
2026-06-06,EUR,RON,4.7104,ECB_REFERENCE
2026-06-06,EUR,EUR,1.0,ECB_REFERENCE
2026-06-07,EUR,PLN,3.9793,ECB_REFERENCE
2026-06-07,EUR,RON,4.7197,ECB_REFERENCE
2026-06-07,EUR,EUR,1.0,ECB_REFERENCE
2026-06-08,EUR,PLN,3.9613,ECB_REFERENCE
2026-06-08,EUR,RON,4.7255,ECB_REFERENCE
2026-06-08,EUR,EUR,1.0,ECB_REFERENCE
2026-06-09,EUR,PLN,3.9878,ECB_REFERENCE
2026-06-09,EUR,RON,4.7332,ECB_REFERENCE
2026-06-09,EUR,EUR,1.0,ECB_REFERENCE
2026-06-10,EUR,PLN,3.9826,ECB_REFERENCE
2026-06-10,EUR,RON,4.7248,ECB_REFERENCE
2026-06-10,EUR,EUR,1.0,ECB_REFERENCE
2026-06-11,EUR,PLN,3.9768,ECB_REFERENCE
2026-06-11,EUR,RON,4.7206,ECB_REFERENCE
2026-06-11,EUR,EUR,1.0,ECB_REFERENCE
2026-06-12,EUR,PLN,3.9716,ECB_REFERENCE
2026-06-12,EUR,RON,4.7358,ECB_REFERENCE
2026-06-12,EUR,EUR,1.0,ECB_REFERENCE
2026-06-13,EUR,PLN,3.9475,ECB_REFERENCE
2026-06-13,EUR,RON,4.75,ECB_REFERENCE
2026-06-13,EUR,EUR,1.0,ECB_REFERENCE
2026-06-14,EUR,PLN,3.9422,ECB_REFERENCE
2026-06-14,EUR,RON,4.7563,ECB_REFERENCE
2026-06-14,EUR,EUR,1.0,ECB_REFERENCE
2026-06-15,EUR,PLN,3.9267,ECB_REFERENCE
2026-06-15,EUR,RON,4.7784,ECB_REFERENCE
2026-06-15,EUR,EUR,1.0,ECB_REFERENCE
2026-06-16,EUR,PLN,3.9438,ECB_REFERENCE
2026-06-16,EUR,RON,4.7945,ECB_REFERENCE
2026-06-16,EUR,EUR,1.0,ECB_REFERENCE
2026-06-17,EUR,PLN,3.9229,ECB_REFERENCE
2026-06-17,EUR,RON,4.8084,ECB_REFERENCE
2026-06-17,EUR,EUR,1.0,ECB_REFERENCE
2026-06-18,EUR,PLN,3.9285,ECB_REFERENCE
2026-06-18,EUR,RON,4.7814,ECB_REFERENCE
2026-06-18,EUR,EUR,1.0,ECB_REFERENCE
2026-06-19,EUR,PLN,3.9281,ECB_REFERENCE
2026-06-19,EUR,RON,4.7875,ECB_REFERENCE
2026-06-19,EUR,EUR,1.0,ECB_REFERENCE
2026-06-20,EUR,PLN,3.9358,ECB_REFERENCE
2026-06-20,EUR,RON,4.7904,ECB_REFERENCE
2026-06-20,EUR,EUR,1.0,ECB_REFERENCE
2026-06-21,EUR,PLN,3.9398,ECB_REFERENCE
2026-06-21,EUR,RON,4.8151,ECB_REFERENCE
2026-06-21,EUR,EUR,1.0,ECB_REFERENCE
2026-06-22,EUR,PLN,3.9567,ECB_REFERENCE
2026-06-22,EUR,RON,4.7668,ECB_REFERENCE
2026-06-22,EUR,EUR,1.0,ECB_REFERENCE
2026-06-23,EUR,PLN,3.9523,ECB_REFERENCE
2026-06-23,EUR,RON,4.7641,ECB_REFERENCE
2026-06-23,EUR,EUR,1.0,ECB_REFERENCE
2026-06-24,EUR,PLN,3.9281,ECB_REFERENCE
2026-06-24,EUR,RON,4.7657,ECB_REFERENCE
2026-06-24,EUR,EUR,1.0,ECB_REFERENCE
2026-06-25,EUR,PLN,3.9452,ECB_REFERENCE
2026-06-25,EUR,RON,4.7475,ECB_REFERENCE
2026-06-25,EUR,EUR,1.0,ECB_REFERENCE
2026-06-26,EUR,PLN,3.9499,ECB_REFERENCE
2026-06-26,EUR,RON,4.7323,ECB_REFERENCE
2026-06-26,EUR,EUR,1.0,ECB_REFERENCE
2026-06-27,EUR,PLN,3.9406,ECB_REFERENCE
2026-06-27,EUR,RON,4.7568,ECB_REFERENCE
2026-06-27,EUR,EUR,1.0,ECB_REFERENCE
2026-06-28,EUR,PLN,3.9331,ECB_REFERENCE
2026-06-28,EUR,RON,4.7645,ECB_REFERENCE
2026-06-28,EUR,EUR,1.0,ECB_REFERENCE
2026-06-29,EUR,PLN,3.9073,ECB_REFERENCE
2026-06-29,EUR,RON,4.7955,ECB_REFERENCE
2026-06-29,EUR,EUR,1.0,ECB_REFERENCE
2026-06-30,EUR,PLN,3.9156,ECB_REFERENCE
2026-06-30,EUR,RON,4.7925,ECB_REFERENCE
2026-06-30,EUR,EUR,1.0,ECB_REFERENCE
2026-07-01,EUR,PLN,3.9235,ECB_REFERENCE
2026-07-01,EUR,RON,4.7688,ECB_REFERENCE
2026-07-01,EUR,EUR,1.0,ECB_REFERENCE
2026-07-02,EUR,PLN,3.9397,ECB_REFERENCE
2026-07-02,EUR,RON,4.7634,ECB_REFERENCE
2026-07-02,EUR,EUR,1.0,ECB_REFERENCE
2026-07-03,EUR,PLN,3.9369,ECB_REFERENCE
2026-07-03,EUR,RON,4.7552,ECB_REFERENCE
2026-07-03,EUR,EUR,1.0,ECB_REFERENCE
2026-07-04,EUR,PLN,3.9289,ECB_REFERENCE
2026-07-04,EUR,RON,4.7668,ECB_REFERENCE
2026-07-04,EUR,EUR,1.0,ECB_REFERENCE
2026-07-05,EUR,PLN,3.9324,ECB_REFERENCE
2026-07-05,EUR,RON,4.7777,ECB_REFERENCE
2026-07-05,EUR,EUR,1.0,ECB_REFERENCE
2026-07-06,EUR,PLN,3.9323,ECB_REFERENCE
2026-07-06,EUR,RON,4.7862,ECB_REFERENCE
2026-07-06,EUR,EUR,1.0,ECB_REFERENCE
2026-07-07,EUR,PLN,3.9265,ECB_REFERENCE
2026-07-07,EUR,RON,4.8236,ECB_REFERENCE
2026-07-07,EUR,EUR,1.0,ECB_REFERENCE
2026-07-08,EUR,PLN,3.905,ECB_REFERENCE
2026-07-08,EUR,RON,4.8449,ECB_REFERENCE
2026-07-08,EUR,EUR,1.0,ECB_REFERENCE
2026-07-09,EUR,PLN,3.9237,ECB_REFERENCE
2026-07-09,EUR,RON,4.8304,ECB_REFERENCE
2026-07-09,EUR,EUR,1.0,ECB_REFERENCE
2026-07-10,EUR,PLN,3.9543,ECB_REFERENCE
2026-07-10,EUR,RON,4.8473,ECB_REFERENCE
2026-07-10,EUR,EUR,1.0,ECB_REFERENCE
2026-07-11,EUR,PLN,3.9677,ECB_REFERENCE
2026-07-11,EUR,RON,4.8477,ECB_REFERENCE
2026-07-11,EUR,EUR,1.0,ECB_REFERENCE
2026-07-12,EUR,PLN,3.9647,ECB_REFERENCE
2026-07-12,EUR,RON,4.8442,ECB_REFERENCE
2026-07-12,EUR,EUR,1.0,ECB_REFERENCE
2026-07-13,EUR,PLN,3.9701,ECB_REFERENCE
2026-07-13,EUR,RON,4.8679,ECB_REFERENCE
2026-07-13,EUR,EUR,1.0,ECB_REFERENCE
2026-07-14,EUR,PLN,3.9727,ECB_REFERENCE
2026-07-14,EUR,RON,4.8524,ECB_REFERENCE
2026-07-14,EUR,EUR,1.0,ECB_REFERENCE
2026-07-15,EUR,PLN,3.9841,ECB_REFERENCE
2026-07-15,EUR,RON,4.868,ECB_REFERENCE
2026-07-15,EUR,EUR,1.0,ECB_REFERENCE
2026-07-16,EUR,PLN,3.9932,ECB_REFERENCE
2026-07-16,EUR,RON,4.8807,ECB_REFERENCE
2026-07-16,EUR,EUR,1.0,ECB_REFERENCE
2026-07-17,EUR,PLN,3.9895,ECB_REFERENCE
2026-07-17,EUR,RON,4.8649,ECB_REFERENCE
2026-07-17,EUR,EUR,1.0,ECB_REFERENCE
2026-07-18,EUR,PLN,3.9773,ECB_REFERENCE
2026-07-18,EUR,RON,4.837,ECB_REFERENCE
2026-07-18,EUR,EUR,1.0,ECB_REFERENCE
2026-07-19,EUR,PLN,3.9806,ECB_REFERENCE
2026-07-19,EUR,RON,4.8356,ECB_REFERENCE
2026-07-19,EUR,EUR,1.0,ECB_REFERENCE
2026-07-20,EUR,PLN,3.9745,ECB_REFERENCE
2026-07-20,EUR,RON,4.7856,ECB_REFERENCE
2026-07-20,EUR,EUR,1.0,ECB_REFERENCE
2026-07-21,EUR,PLN,3.9572,ECB_REFERENCE
2026-07-21,EUR,RON,4.8044,ECB_REFERENCE
2026-07-21,EUR,EUR,1.0,ECB_REFERENCE
2026-07-22,EUR,PLN,3.9479,ECB_REFERENCE
2026-07-22,EUR,RON,4.8104,ECB_REFERENCE
2026-07-22,EUR,EUR,1.0,ECB_REFERENCE
2026-07-23,EUR,PLN,3.9287,ECB_REFERENCE
2026-07-23,EUR,RON,4.8347,ECB_REFERENCE
2026-07-23,EUR,EUR,1.0,ECB_REFERENCE
2026-07-24,EUR,PLN,3.9267,ECB_REFERENCE
2026-07-24,EUR,RON,4.8396,ECB_REFERENCE
2026-07-24,EUR,EUR,1.0,ECB_REFERENCE
2026-07-25,EUR,PLN,3.9587,ECB_REFERENCE
2026-07-25,EUR,RON,4.8653,ECB_REFERENCE
2026-07-25,EUR,EUR,1.0,ECB_REFERENCE
2026-07-26,EUR,PLN,3.9545,ECB_REFERENCE
2026-07-26,EUR,RON,4.8551,ECB_REFERENCE
2026-07-26,EUR,EUR,1.0,ECB_REFERENCE
2026-07-27,EUR,PLN,3.95,ECB_REFERENCE
2026-07-27,EUR,RON,4.8638,ECB_REFERENCE
2026-07-27,EUR,EUR,1.0,ECB_REFERENCE
2026-07-28,EUR,PLN,3.9485,ECB_REFERENCE
2026-07-28,EUR,RON,4.8571,ECB_REFERENCE
2026-07-28,EUR,EUR,1.0,ECB_REFERENCE
2026-07-29,EUR,PLN,3.9688,ECB_REFERENCE
2026-07-29,EUR,RON,4.8551,ECB_REFERENCE
2026-07-29,EUR,EUR,1.0,ECB_REFERENCE
2026-07-30,EUR,PLN,4.0007,ECB_REFERENCE
2026-07-30,EUR,RON,4.8567,ECB_REFERENCE
2026-07-30,EUR,EUR,1.0,ECB_REFERENCE
2026-07-31,EUR,PLN,4.0257,ECB_REFERENCE
2026-07-31,EUR,RON,4.8628,ECB_REFERENCE
2026-07-31,EUR,EUR,1.0,ECB_REFERENCE
2026-08-01,EUR,PLN,4.0393,ECB_REFERENCE
2026-08-01,EUR,RON,4.8504,ECB_REFERENCE
2026-08-01,EUR,EUR,1.0,ECB_REFERENCE
